date,store,item,sales,domain 
06-02-2017,2,1,18,business
07-02-2017,2,1,24,business
08-02-2017,2,1,24,business
09-02-2017,2,1,31,business
10-02-2017,2,1,28,business
11-02-2017,2,1,29,business
12-02-2017,2,1,32,business
13-02-2017,2,1,10,business
14-02-2017,2,1,27,business
15-02-2017,2,1,25,business
16-02-2017,2,1,25,business
17-02-2017,2,1,21,business
18-02-2017,2,1,26,business
19-02-2017,2,1,34,business
20-02-2017,2,1,19,business
21-02-2017,2,1,16,business
22-02-2017,2,1,19,business
23-02-2017,2,1,20,business
24-02-2017,2,1,29,business
25-02-2017,2,1,29,business
26-02-2017,2,1,28,business
27-02-2017,2,1,22,business
28-02-2017,2,1,17,business
01-03-2017,2,1,32,business
02-03-2017,2,1,23,business
03-03-2017,2,1,34,business
04-03-2017,2,1,36,business
05-03-2017,2,1,40,business
06-03-2017,2,1,19,business
07-03-2017,2,1,17,business
08-03-2017,2,1,23,business
09-03-2017,2,1,28,business
10-03-2017,2,1,31,business
11-03-2017,2,1,29,business
12-03-2017,2,1,30,business
13-03-2017,2,1,21,business
14-03-2017,2,1,24,business
15-03-2017,2,1,25,business
16-03-2017,2,1,23,business
17-03-2017,2,1,28,business
18-03-2017,2,1,32,business
19-03-2017,2,1,32,business
20-03-2017,2,1,22,business
21-03-2017,2,1,31,business
22-03-2017,2,1,24,business
23-03-2017,2,1,29,business
24-03-2017,2,1,27,business
25-03-2017,2,1,33,business
26-03-2017,2,1,37,business
27-03-2017,2,1,15,business
28-03-2017,2,1,28,business
29-03-2017,2,1,18,business
30-03-2017,2,1,25,business
31-03-2017,2,1,26,business
01-04-2017,2,1,41,business
02-04-2017,2,1,38,business
03-04-2017,2,1,27,business
04-04-2017,2,1,32,business
05-04-2017,2,1,34,business
06-04-2017,2,1,38,business
07-04-2017,2,1,32,business
08-04-2017,2,1,43,business
09-04-2017,2,1,37,business
10-04-2017,2,1,27,business
11-04-2017,2,1,21,business
12-04-2017,2,1,25,business
13-04-2017,2,1,22,business
14-04-2017,2,1,35,business
15-04-2017,2,1,48,business
16-04-2017,2,1,42,business
17-04-2017,2,1,26,business
18-04-2017,2,1,37,business
19-04-2017,2,1,37,business
20-04-2017,2,1,40,business
21-04-2017,2,1,34,business
22-04-2017,2,1,40,business
23-04-2017,2,1,34,business
24-04-2017,2,1,35,business
25-04-2017,2,1,24,business
26-04-2017,2,1,40,business
27-04-2017,2,1,34,business
28-04-2017,2,1,34,business
29-04-2017,2,1,31,business
30-04-2017,2,1,33,business
01-05-2017,2,1,25,business
02-05-2017,2,1,33,business
03-05-2017,2,1,45,business
04-05-2017,2,1,32,business
05-05-2017,2,1,35,business
06-05-2017,2,1,38,business
07-05-2017,2,1,51,business
08-05-2017,2,1,21,business
09-05-2017,2,1,32,business
10-05-2017,2,1,35,business
11-05-2017,2,1,27,business
12-05-2017,2,1,45,business
13-05-2017,2,1,40,business
14-05-2017,2,1,50,business
15-05-2017,2,1,21,business
16-05-2017,2,1,37,business
17-05-2017,2,1,28,business
18-05-2017,2,1,41,business
19-05-2017,2,1,41,business
20-05-2017,2,1,31,business
21-05-2017,2,1,49,business
22-05-2017,2,1,25,business
23-05-2017,2,1,27,business
24-05-2017,2,1,28,business
25-05-2017,2,1,41,business
26-05-2017,2,1,40,business
27-05-2017,2,1,47,business
28-05-2017,2,1,36,business
29-05-2017,2,1,29,business
30-05-2017,2,1,35,business
31-05-2017,2,1,29,business
01-06-2017,2,1,41,business
02-06-2017,2,1,44,business
03-06-2017,2,1,38,business
04-06-2017,2,1,51,business
05-06-2017,2,1,32,business
06-06-2017,2,1,39,business
07-06-2017,2,1,39,business
08-06-2017,2,1,37,business
09-06-2017,2,1,44,business
10-06-2017,2,1,45,business
11-06-2017,2,1,43,business
12-06-2017,2,1,18,business
13-06-2017,2,1,31,business
14-06-2017,2,1,43,business
15-06-2017,2,1,38,business
16-06-2017,2,1,33,business
17-06-2017,2,1,42,business
18-06-2017,2,1,57,business
19-06-2017,2,1,35,business
20-06-2017,2,1,37,business
21-06-2017,2,1,39,business
22-06-2017,2,1,29,business
23-06-2017,2,1,31,business
24-06-2017,2,1,43,business
25-06-2017,2,1,43,business
26-06-2017,2,1,17,business
27-06-2017,2,1,31,business
28-06-2017,2,1,33,business
29-06-2017,2,1,42,business
30-06-2017,2,1,39,business
01-07-2017,2,1,44,business
02-07-2017,2,1,48,business
03-07-2017,2,1,42,business
04-07-2017,2,1,29,business
05-07-2017,2,1,35,business
06-07-2017,2,1,44,business
07-07-2017,2,1,44,business
08-07-2017,2,1,53,business
09-07-2017,2,1,53,business
10-07-2017,2,1,38,business
11-07-2017,2,1,49,business
12-07-2017,2,1,45,business
13-07-2017,2,1,40,business
14-07-2017,2,1,46,business
15-07-2017,2,1,50,business
16-07-2017,2,1,53,business
17-07-2017,2,1,31,business
18-07-2017,2,1,40,business
19-07-2017,2,1,44,business
20-07-2017,2,1,38,business
21-07-2017,2,1,33,business
22-07-2017,2,1,55,business
23-07-2017,2,1,47,business
24-07-2017,2,1,38,business
25-07-2017,2,1,43,business
26-07-2017,2,1,30,business
27-07-2017,2,1,34,business
28-07-2017,2,1,55,business
29-07-2017,2,1,44,business
30-07-2017,2,1,43,business
31-07-2017,2,1,38,business
01-08-2017,2,1,34,business
02-08-2017,2,1,36,business
03-08-2017,2,1,31,business
04-08-2017,2,1,37,business
05-08-2017,2,1,45,business
06-08-2017,2,1,37,business
07-08-2017,2,1,31,business
08-08-2017,2,1,29,business
09-08-2017,2,1,39,business
10-08-2017,2,1,41,business
11-08-2017,2,1,50,business
12-08-2017,2,1,42,business
13-08-2017,2,1,35,business
14-08-2017,2,1,27,business
15-08-2017,2,1,38,business
16-08-2017,2,1,35,business
17-08-2017,2,1,38,business
18-08-2017,2,1,41,business
19-08-2017,2,1,37,business
20-08-2017,2,1,44,business
21-08-2017,2,1,39,business
22-08-2017,2,1,28,business
23-08-2017,2,1,29,business
24-08-2017,2,1,33,business
25-08-2017,2,1,33,business
26-08-2017,2,1,43,business
27-08-2017,2,1,43,business
28-08-2017,2,1,39,business
29-08-2017,2,1,20,business
30-08-2017,2,1,27,business
31-08-2017,2,1,39,business
01-09-2017,2,1,42,business
02-09-2017,2,1,39,business
03-09-2017,2,1,39,business
04-09-2017,2,1,32,business
05-09-2017,2,1,24,business
06-09-2017,2,1,29,business
07-09-2017,2,1,33,business
08-09-2017,2,1,29,business
09-09-2017,2,1,49,business
10-09-2017,2,1,35,business
11-09-2017,2,1,31,business
12-09-2017,2,1,33,business
13-09-2017,2,1,28,business
14-09-2017,2,1,29,business
15-09-2017,2,1,38,business
16-09-2017,2,1,36,business
17-09-2017,2,1,47,business
18-09-2017,2,1,26,business
19-09-2017,2,1,30,business
20-09-2017,2,1,23,business
21-09-2017,2,1,38,business
22-09-2017,2,1,28,business
23-09-2017,2,1,35,business
24-09-2017,2,1,38,business
25-09-2017,2,1,32,business
26-09-2017,2,1,24,business
27-09-2017,2,1,30,business
28-09-2017,2,1,29,business
29-09-2017,2,1,42,business
30-09-2017,2,1,32,business
01-10-2017,2,1,42,business
02-10-2017,2,1,21,business
03-10-2017,2,1,28,business
04-10-2017,2,1,23,business
05-10-2017,2,1,36,business
06-10-2017,2,1,47,business
07-10-2017,2,1,30,business
08-10-2017,2,1,42,business
09-10-2017,2,1,16,business
10-10-2017,2,1,37,business
11-10-2017,2,1,39,business
12-10-2017,2,1,33,business
13-10-2017,2,1,32,business
14-10-2017,2,1,34,business
15-10-2017,2,1,36,business
16-10-2017,2,1,27,business
17-10-2017,2,1,29,business
18-10-2017,2,1,25,business
19-10-2017,2,1,20,business
20-10-2017,2,1,38,business
21-10-2017,2,1,43,business
22-10-2017,2,1,33,business
23-10-2017,2,1,28,business
24-10-2017,2,1,37,business
25-10-2017,2,1,29,business
26-10-2017,2,1,43,business
27-10-2017,2,1,28,business
28-10-2017,2,1,34,business
29-10-2017,2,1,34,business
30-10-2017,2,1,32,business
31-10-2017,2,1,22,business
01-11-2017,2,1,35,business
02-11-2017,2,1,35,business
03-11-2017,2,1,33,business
04-11-2017,2,1,46,business
05-11-2017,2,1,38,business
06-11-2017,2,1,28,business
07-11-2017,2,1,28,business
08-11-2017,2,1,29,business
09-11-2017,2,1,28,business
10-11-2017,2,1,32,unemployed
11-11-2017,2,1,38,unemployed
12-11-2017,2,1,33,unemployed
13-11-2017,2,1,21,unemployed
14-11-2017,2,1,32,unemployed
15-11-2017,2,1,19,unemployed
16-11-2017,2,1,28,unemployed
17-11-2017,2,1,34,unemployed
18-11-2017,2,1,45,unemployed
19-11-2017,2,1,45,unemployed
20-11-2017,2,1,27,unemployed
21-11-2017,2,1,41,unemployed
22-11-2017,2,1,33,unemployed
23-11-2017,2,1,41,unemployed
24-11-2017,2,1,38,unemployed
25-11-2017,2,1,26,unemployed
26-11-2017,2,1,44,unemployed
27-11-2017,2,1,29,unemployed
28-11-2017,2,1,36,unemployed
29-11-2017,2,1,24,unemployed
30-11-2017,2,1,31,unemployed
01-12-2017,2,1,31,unemployed
02-12-2017,2,1,24,unemployed
03-12-2017,2,1,20,unemployed
04-12-2017,2,1,10,unemployed
05-12-2017,2,1,14,unemployed
06-12-2017,2,1,12,unemployed
07-12-2017,2,1,21,unemployed
08-12-2017,2,1,27,unemployed
09-12-2017,2,1,29,unemployed
10-12-2017,2,1,29,unemployed
11-12-2017,2,1,16,unemployed
12-12-2017,2,1,20,unemployed
13-12-2017,2,1,23,unemployed
14-12-2017,2,1,18,unemployed
15-12-2017,2,1,25,unemployed
16-12-2017,2,1,30,unemployed
17-12-2017,2,1,45,unemployed
18-12-2017,2,1,20,unemployed
19-12-2017,2,1,16,unemployed
20-12-2017,2,1,19,unemployed
21-12-2017,2,1,21,unemployed
22-12-2017,2,1,28,unemployed
23-12-2017,2,1,18,unemployed
24-12-2017,2,1,28,unemployed
25-12-2017,2,1,18,unemployed
26-12-2017,2,1,25,unemployed
27-12-2017,2,1,19,unemployed
28-12-2017,2,1,21,unemployed
29-12-2017,2,1,18,unemployed
30-12-2017,2,1,24,unemployed
31-12-2017,2,1,31,unemployed
01-01-2015,3,1,15,unemployed
02-01-2015,3,1,16,unemployed
03-01-2015,3,1,20,unemployed
04-01-2015,3,1,18,unemployed
05-01-2015,3,1,8,unemployed
06-01-2015,3,1,15,unemployed
07-01-2015,3,1,17,unemployed
08-01-2015,3,1,18,unemployed
09-01-2015,3,1,23,unemployed
10-01-2015,3,1,23,unemployed
11-01-2015,3,1,16,unemployed
12-01-2015,3,1,13,unemployed
13-01-2015,3,1,14,unemployed
14-01-2015,3,1,10,unemployed
15-01-2015,3,1,7,unemployed
16-01-2015,3,1,16,unemployed
17-01-2015,3,1,23,unemployed
18-01-2015,3,1,23,unemployed
19-01-2015,3,1,14,unemployed
20-01-2015,3,1,16,unemployed
21-01-2015,3,1,19,unemployed
22-01-2015,3,1,13,unemployed
23-01-2015,3,1,23,unemployed
24-01-2015,3,1,17,unemployed
25-01-2015,3,1,17,unemployed
26-01-2015,3,1,16,unemployed
27-01-2015,3,1,23,unemployed
28-01-2015,3,1,13,unemployed
29-01-2015,3,1,11,unemployed
30-01-2015,3,1,16,unemployed
31-01-2015,3,1,27,unemployed
01-02-2015,3,1,21,unemployed
02-02-2015,3,1,12,unemployed
03-02-2015,3,1,10,unemployed
04-02-2015,3,1,19,unemployed
05-02-2015,3,1,18,unemployed
06-02-2015,3,1,19,unemployed
07-02-2015,3,1,22,unemployed
08-02-2015,3,1,14,unemployed
09-02-2015,3,1,17,unemployed
10-02-2015,3,1,12,unemployed
11-02-2015,3,1,17,unemployed
12-02-2015,3,1,25,unemployed
13-02-2015,3,1,18,unemployed
14-02-2015,3,1,24,unemployed
15-02-2015,3,1,19,unemployed
16-02-2015,3,1,18,unemployed
17-02-2015,3,1,9,unemployed
18-02-2015,3,1,17,unemployed
19-02-2015,3,1,17,unemployed
20-02-2015,3,1,16,unemployed
21-02-2015,3,1,18,unemployed
22-02-2015,3,1,33,unemployed
23-02-2015,3,1,14,unemployed
24-02-2015,3,1,13,unemployed
25-02-2015,3,1,18,unemployed
26-02-2015,3,1,14,unemployed
27-02-2015,3,1,17,unemployed
28-02-2015,3,1,15,unemployed
01-03-2015,3,1,19,unemployed
02-03-2015,3,1,21,unemployed
03-03-2015,3,1,18,unemployed
04-03-2015,3,1,27,unemployed
05-03-2015,3,1,17,unemployed
06-03-2015,3,1,25,unemployed
07-03-2015,3,1,28,unemployed
08-03-2015,3,1,25,unemployed
09-03-2015,3,1,10,unemployed
10-03-2015,3,1,16,unemployed
11-03-2015,3,1,21,unemployed
12-03-2015,3,1,21,unemployed
13-03-2015,3,1,26,unemployed
14-03-2015,3,1,26,unemployed
15-03-2015,3,1,21,unemployed
16-03-2015,3,1,21,unemployed
17-03-2015,3,1,22,unemployed
18-03-2015,3,1,15,unemployed
19-03-2015,3,1,21,unemployed
20-03-2015,3,1,23,unemployed
21-03-2015,3,1,27,unemployed
22-03-2015,3,1,30,unemployed
23-03-2015,3,1,17,unemployed
24-03-2015,3,1,27,unemployed
25-03-2015,3,1,21,unemployed
26-03-2015,3,1,24,unemployed
27-03-2015,3,1,26,unemployed
28-03-2015,3,1,26,unemployed
29-03-2015,3,1,41,unemployed
30-03-2015,3,1,14,unemployed
31-03-2015,3,1,16,unemployed
01-04-2015,3,1,20,unemployed
02-04-2015,3,1,29,unemployed
03-04-2015,3,1,32,unemployed
04-04-2015,3,1,32,unemployed
05-04-2015,3,1,30,unemployed
06-04-2015,3,1,23,unemployed
07-04-2015,3,1,26,unemployed
08-04-2015,3,1,28,unemployed
09-04-2015,3,1,31,unemployed
10-04-2015,3,1,24,unemployed
11-04-2015,3,1,38,unemployed
12-04-2015,3,1,32,unemployed
13-04-2015,3,1,24,unemployed
14-04-2015,3,1,38,unemployed
15-04-2015,3,1,28,unemployed
16-04-2015,3,1,27,unemployed
17-04-2015,3,1,23,unemployed
18-04-2015,3,1,34,unemployed
19-04-2015,3,1,22,unemployed
20-04-2015,3,1,22,unemployed
21-04-2015,3,1,19,unemployed
22-04-2015,3,1,18,unemployed
23-04-2015,3,1,22,unemployed
24-04-2015,3,1,23,unemployed
25-04-2015,3,1,36,unemployed
26-04-2015,3,1,39,unemployed
27-04-2015,3,1,26,unemployed
28-04-2015,3,1,17,unemployed
29-04-2015,3,1,23,unemployed
30-04-2015,3,1,27,unemployed
01-05-2015,3,1,32,unemployed
02-05-2015,3,1,43,unemployed
03-05-2015,3,1,34,unemployed
04-05-2015,3,1,21,unemployed
05-05-2015,3,1,31,unemployed
06-05-2015,3,1,28,unemployed
07-05-2015,3,1,31,unemployed
08-05-2015,3,1,32,unemployed
09-05-2015,3,1,36,unemployed
10-05-2015,3,1,37,unemployed
11-05-2015,3,1,22,unemployed
12-05-2015,3,1,23,unemployed
13-05-2015,3,1,19,unemployed
14-05-2015,3,1,21,unemployed
15-05-2015,3,1,29,unemployed
16-05-2015,3,1,33,unemployed
17-05-2015,3,1,33,unemployed
18-05-2015,3,1,27,unemployed
19-05-2015,3,1,26,unemployed
20-05-2015,3,1,27,unemployed
21-05-2015,3,1,31,unemployed
22-05-2015,3,1,30,unemployed
23-05-2015,3,1,30,unemployed
24-05-2015,3,1,29,unemployed
25-05-2015,3,1,21,unemployed
26-05-2015,3,1,28,unemployed
27-05-2015,3,1,19,unemployed
28-05-2015,3,1,29,unemployed
29-05-2015,3,1,34,unemployed
30-05-2015,3,1,29,unemployed
31-05-2015,3,1,25,unemployed
01-06-2015,3,1,23,unemployed
02-06-2015,3,1,34,unemployed
03-06-2015,3,1,28,unemployed
04-06-2015,3,1,36,unemployed
05-06-2015,3,1,31,unemployed
06-06-2015,3,1,39,unemployed
07-06-2015,3,1,46,unemployed
08-06-2015,3,1,19,unemployed
09-06-2015,3,1,32,unemployed
10-06-2015,3,1,22,unemployed
11-06-2015,3,1,27,unemployed
12-06-2015,3,1,25,unemployed
13-06-2015,3,1,31,unemployed
14-06-2015,3,1,40,unemployed
15-06-2015,3,1,12,unemployed
16-06-2015,3,1,21,unemployed
17-06-2015,3,1,36,unemployed
18-06-2015,3,1,31,unemployed
19-06-2015,3,1,34,unemployed
20-06-2015,3,1,29,unemployed
21-06-2015,3,1,44,unemployed
22-06-2015,3,1,30,unemployed
23-06-2015,3,1,26,unemployed
24-06-2015,3,1,31,unemployed
25-06-2015,3,1,33,unemployed
26-06-2015,3,1,23,unemployed
27-06-2015,3,1,32,unemployed
28-06-2015,3,1,34,unemployed
29-06-2015,3,1,29,unemployed
30-06-2015,3,1,26,unemployed
01-07-2015,3,1,30,unemployed
02-07-2015,3,1,32,unemployed
03-07-2015,3,1,37,unemployed
04-07-2015,3,1,26,unemployed
05-07-2015,3,1,39,unemployed
06-07-2015,3,1,31,unemployed
07-07-2015,3,1,37,unemployed
08-07-2015,3,1,24,unemployed
09-07-2015,3,1,29,unemployed
10-07-2015,3,1,37,unemployed
11-07-2015,3,1,32,unemployed
12-07-2015,3,1,41,unemployed
13-07-2015,3,1,23,unemployed
14-07-2015,3,1,25,unemployed
15-07-2015,3,1,26,unemployed
16-07-2015,3,1,36,unemployed
17-07-2015,3,1,28,unemployed
18-07-2015,3,1,35,unemployed
19-07-2015,3,1,41,unemployed
20-07-2015,3,1,18,unemployed
21-07-2015,3,1,30,unemployed
22-07-2015,3,1,33,unemployed
23-07-2015,3,1,30,unemployed
24-07-2015,3,1,29,unemployed
25-07-2015,3,1,37,unemployed
26-07-2015,3,1,32,unemployed
27-07-2015,3,1,20,unemployed
28-07-2015,3,1,33,unemployed
29-07-2015,3,1,31,unemployed
30-07-2015,3,1,50,unemployed
31-07-2015,3,1,32,unemployed
01-08-2015,3,1,31,unemployed
02-08-2015,3,1,38,unemployed
03-08-2015,3,1,22,unemployed
04-08-2015,3,1,27,unemployed
05-08-2015,3,1,21,unemployed
06-08-2015,3,1,17,unemployed
07-08-2015,3,1,29,unemployed
08-08-2015,3,1,36,unemployed
09-08-2015,3,1,39,unemployed
10-08-2015,3,1,20,unemployed
11-08-2015,3,1,34,unemployed
12-08-2015,3,1,24,unemployed
13-08-2015,3,1,27,unemployed
14-08-2015,3,1,26,unemployed
15-08-2015,3,1,31,unemployed
16-08-2015,3,1,47,unemployed
17-08-2015,3,1,31,unemployed
18-08-2015,3,1,34,unemployed
19-08-2015,3,1,24,unemployed
20-08-2015,3,1,27,unemployed
21-08-2015,3,1,37,unemployed
22-08-2015,3,1,38,unemployed
23-08-2015,3,1,31,unemployed
24-08-2015,3,1,18,unemployed
25-08-2015,3,1,27,unemployed
26-08-2015,3,1,31,business
27-08-2015,3,1,25,business
28-08-2015,3,1,37,business
29-08-2015,3,1,27,business
30-08-2015,3,1,39,business
31-08-2015,3,1,15,business
01-09-2015,3,1,24,business
02-09-2015,3,1,20,business
03-09-2015,3,1,31,business
04-09-2015,3,1,31,business
05-09-2015,3,1,39,business
06-09-2015,3,1,37,business
07-09-2015,3,1,18,business
08-09-2015,3,1,26,business
09-09-2015,3,1,35,business
10-09-2015,3,1,31,business
11-09-2015,3,1,26,business
12-09-2015,3,1,29,business
13-09-2015,3,1,23,business
14-09-2015,3,1,19,business
15-09-2015,3,1,30,business
16-09-2015,3,1,23,business
17-09-2015,3,1,26,business
18-09-2015,3,1,29,business
19-09-2015,3,1,30,business
20-09-2015,3,1,30,business
21-09-2015,3,1,29,business
22-09-2015,3,1,30,business
23-09-2015,3,1,32,business
24-09-2015,3,1,22,business
25-09-2015,3,1,28,business
26-09-2015,3,1,24,business
27-09-2015,3,1,35,business
28-09-2015,3,1,23,business
29-09-2015,3,1,31,business
30-09-2015,3,1,18,business
01-10-2015,3,1,27,business
02-10-2015,3,1,23,business
03-10-2015,3,1,27,business
04-10-2015,3,1,26,business
05-10-2015,3,1,19,business
06-10-2015,3,1,19,business
07-10-2015,3,1,21,business
08-10-2015,3,1,19,business
09-10-2015,3,1,16,business
10-10-2015,3,1,29,business
11-10-2015,3,1,30,business
12-10-2015,3,1,12,business
13-10-2015,3,1,23,business
14-10-2015,3,1,24,business
15-10-2015,3,1,29,business
16-10-2015,3,1,21,business
17-10-2015,3,1,25,business
18-10-2015,3,1,42,business
19-10-2015,3,1,16,business
20-10-2015,3,1,26,business
21-10-2015,3,1,14,business
22-10-2015,3,1,29,business
23-10-2015,3,1,27,business
24-10-2015,3,1,14,business
25-10-2015,3,1,31,business
26-10-2015,3,1,23,business
27-10-2015,3,1,24,business
28-10-2015,3,1,20,business
29-10-2015,3,1,31,business
30-10-2015,3,1,28,business
31-10-2015,3,1,31,business
01-11-2015,3,1,30,business
02-11-2015,3,1,16,business
03-11-2015,3,1,21,business
04-11-2015,3,1,32,business
05-11-2015,3,1,25,business
06-11-2015,3,1,26,business
07-11-2015,3,1,29,business
08-11-2015,3,1,39,business
09-11-2015,3,1,23,business
10-11-2015,3,1,21,business
11-11-2015,3,1,27,business
12-11-2015,3,1,15,business
13-11-2015,3,1,21,business
14-11-2015,3,1,24,business
15-11-2015,3,1,38,business
16-11-2015,3,1,24,business
17-11-2015,3,1,31,business
18-11-2015,3,1,27,business
19-11-2015,3,1,22,business
20-11-2015,3,1,40,business
21-11-2015,3,1,28,business
22-11-2015,3,1,37,business
23-11-2015,3,1,25,business
24-11-2015,3,1,20,business
25-11-2015,3,1,16,business
26-11-2015,3,1,20,business
27-11-2015,3,1,27,business
28-11-2015,3,1,42,business
29-11-2015,3,1,35,business
30-11-2015,3,1,14,business
01-12-2015,3,1,18,business
02-12-2015,3,1,23,business
03-12-2015,3,1,13,business
04-12-2015,3,1,14,business
05-12-2015,3,1,22,business
06-12-2015,3,1,23,business
07-12-2015,3,1,17,business
08-12-2015,3,1,18,business
09-12-2015,3,1,13,business
10-12-2015,3,1,21,business
11-12-2015,3,1,14,business
12-12-2015,3,1,18,business
13-12-2015,3,1,21,business
14-12-2015,3,1,18,business
15-12-2015,3,1,18,business
16-12-2015,3,1,25,business
17-12-2015,3,1,15,business
18-12-2015,3,1,19,business
19-12-2015,3,1,21,business
20-12-2015,3,1,25,business
21-12-2015,3,1,7,business
22-12-2015,3,1,16,business
23-12-2015,3,1,14,business
24-12-2015,3,1,19,business
25-12-2015,3,1,21,business
26-12-2015,3,1,22,business
27-12-2015,3,1,22,business
28-12-2015,3,1,15,business
29-12-2015,3,1,21,business
30-12-2015,3,1,16,business
31-12-2015,3,1,23,business
01-01-2016,3,1,23,business
02-01-2016,3,1,22,business
03-01-2016,3,1,19,business
04-01-2016,3,1,14,business
05-01-2016,3,1,13,business
06-01-2016,3,1,19,business
07-01-2016,3,1,17,business
08-01-2016,3,1,10,business
09-01-2016,3,1,25,business
10-01-2016,3,1,20,business
11-01-2016,3,1,14,business
12-01-2016,3,1,18,business
13-01-2016,3,1,22,business
14-01-2016,3,1,16,business
15-01-2016,3,1,22,business
16-01-2016,3,1,22,business
17-01-2016,3,1,19,business
18-01-2016,3,1,19,business
19-01-2016,3,1,20,business
20-01-2016,3,1,14,business
21-01-2016,3,1,14,business
22-01-2016,3,1,16,business
23-01-2016,3,1,19,business
24-01-2016,3,1,18,business
25-01-2016,3,1,18,business
26-01-2016,3,1,22,business
27-01-2016,3,1,23,business
28-01-2016,3,1,18,business
29-01-2016,3,1,17,business
30-01-2016,3,1,18,business
31-01-2016,3,1,20,business
01-02-2016,3,1,12,business
02-02-2016,3,1,24,business
03-02-2016,3,1,25,business
04-02-2016,3,1,22,business
05-02-2016,3,1,19,business
06-02-2016,3,1,28,business
07-02-2016,3,1,24,business
08-02-2016,3,1,19,business
09-02-2016,3,1,19,business
10-02-2016,3,1,21,business
11-02-2016,3,1,24,business
12-02-2016,3,1,25,business
13-02-2016,3,1,22,business
14-02-2016,3,1,29,business
15-02-2016,3,1,22,business
16-02-2016,3,1,26,business
17-02-2016,3,1,21,business
18-02-2016,3,1,20,business
19-02-2016,3,1,22,business
20-02-2016,3,1,21,business
21-02-2016,3,1,25,business
22-02-2016,3,1,11,business
23-02-2016,3,1,17,business
24-02-2016,3,1,26,business
25-02-2016,3,1,22,business
26-02-2016,3,1,22,business
27-02-2016,3,1,19,business
28-02-2016,3,1,23,business
29-02-2016,3,1,18,business
01-03-2016,3,1,19,business
02-03-2016,3,1,25,business
03-03-2016,3,1,25,business
04-03-2016,3,1,19,business
05-03-2016,3,1,28,business
06-03-2016,3,1,23,business
07-03-2016,3,1,13,business
08-03-2016,3,1,23,business
09-03-2016,3,1,24,business
10-03-2016,3,1,28,business
11-03-2016,3,1,27,business
12-03-2016,3,1,26,business
13-03-2016,3,1,31,business
14-03-2016,3,1,16,business
15-03-2016,3,1,24,business
16-03-2016,3,1,15,business
17-03-2016,3,1,19,business
18-03-2016,3,1,22,business
19-03-2016,3,1,24,business
20-03-2016,3,1,17,business
21-03-2016,3,1,22,business
22-03-2016,3,1,19,business
23-03-2016,3,1,24,business
24-03-2016,3,1,13,business
25-03-2016,3,1,36,business
26-03-2016,3,1,28,business
27-03-2016,3,1,28,business
28-03-2016,3,1,25,business
29-03-2016,3,1,23,business
30-03-2016,3,1,16,business
31-03-2016,3,1,19,business
01-04-2016,3,1,25,business
02-04-2016,3,1,33,business
03-04-2016,3,1,41,business
04-04-2016,3,1,26,business
05-04-2016,3,1,34,business
06-04-2016,3,1,22,business
07-04-2016,3,1,27,business
08-04-2016,3,1,26,business
09-04-2016,3,1,39,business
10-04-2016,3,1,39,business
11-04-2016,3,1,26,business
12-04-2016,3,1,30,business
13-04-2016,3,1,22,business
14-04-2016,3,1,27,business
15-04-2016,3,1,34,business
16-04-2016,3,1,37,business
17-04-2016,3,1,28,business
18-04-2016,3,1,26,business
19-04-2016,3,1,25,business
20-04-2016,3,1,29,business
21-04-2016,3,1,33,business
22-04-2016,3,1,31,business
23-04-2016,3,1,39,business
24-04-2016,3,1,28,business
25-04-2016,3,1,26,business
26-04-2016,3,1,22,business
27-04-2016,3,1,22,business
28-04-2016,3,1,29,business
29-04-2016,3,1,31,business
30-04-2016,3,1,45,business
01-05-2016,3,1,38,business
02-05-2016,3,1,22,business
03-05-2016,3,1,29,business
04-05-2016,3,1,25,business
05-05-2016,3,1,36,business
06-05-2016,3,1,36,business
07-05-2016,3,1,37,business
08-05-2016,3,1,39,business
09-05-2016,3,1,22,business
10-05-2016,3,1,25,business
11-05-2016,3,1,27,business
12-05-2016,3,1,27,business
13-05-2016,3,1,38,business
14-05-2016,3,1,36,business
15-05-2016,3,1,34,business
16-05-2016,3,1,19,business
17-05-2016,3,1,30,business
18-05-2016,3,1,22,business
19-05-2016,3,1,32,business
20-05-2016,3,1,36,business
21-05-2016,3,1,33,business
22-05-2016,3,1,30,business
23-05-2016,3,1,24,business
24-05-2016,3,1,32,business
25-05-2016,3,1,26,business
26-05-2016,3,1,26,business
27-05-2016,3,1,32,business
28-05-2016,3,1,39,business
29-05-2016,3,1,38,business
30-05-2016,3,1,17,business
31-05-2016,3,1,33,business
01-06-2016,3,1,22,business
02-06-2016,3,1,30,business
03-06-2016,3,1,33,business
04-06-2016,3,1,31,business
05-06-2016,3,1,35,business
06-06-2016,3,1,31,business
07-06-2016,3,1,21,business
08-06-2016,3,1,29,business
09-06-2016,3,1,27,business
10-06-2016,3,1,49,business
11-06-2016,3,1,37,business
12-06-2016,3,1,45,business
13-06-2016,3,1,38,business
14-06-2016,3,1,30,business
15-06-2016,3,1,30,business
16-06-2016,3,1,35,business
17-06-2016,3,1,32,business
18-06-2016,3,1,38,business
19-06-2016,3,1,30,business
20-06-2016,3,1,24,business
21-06-2016,3,1,31,business
22-06-2016,3,1,29,business
23-06-2016,3,1,33,business
24-06-2016,3,1,35,business
25-06-2016,3,1,39,business
26-06-2016,3,1,35,business
27-06-2016,3,1,32,business
28-06-2016,3,1,45,business
